,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,386,dark,0.4950201907722561,0.40186801029468344,658.1039331372131,0.1624145935679203,-0.7440723464562123,1.5935636867330962,0.9999999999999998,,0.14364428628202044,0.027638325086254422,0.007097817720142284,4.8285924787874785,,,,,,,,,,,,,-0.2174203695882183,0.0852184767664659,0.15688114543268325,0.22169081489750464,0.4787738893313871,0.3314919379400322,-0.035002,-0.05374132392153893,0.8223833442313114,0.7711976287225714,0.39783566794829617,-0.113211835746711,-0.04902791083644757,-0.03699708978921508,-0.1171870032126629,-0.02887644280153895
1,386,twilight,2.0966392360620985,1.256710935855289,2443.2117368214604,1.5854716007926413,150.09965982419658,1.5935636867330962,0.9999999999999998,,0.14364428628202044,0.027638325086254422,0.007097817720142284,4.8285924787874785,-19.70661239021537,0.5331713794266205,0.0009277126550740892,-0.2380528062176004,0.26563851861346094,,,,,,,,-0.2174203695882183,0.0852184767664659,0.15688114543268325,0.22169081489750464,0.4787738893313871,0.3314919379400322,-0.035002,-0.05374132392153893,0.8223833442313114,0.7711976287225714,0.39783566794829617,-0.113211835746711,-0.04902791083644757,-0.03699708978921508,-0.1171870032126629,-0.02887644280153895
2,386,moon,1.73669975756154,1.009122838671489,8247.446000280472,1.0193358052503363,-0.513107984688829,1.5935636867330962,0.9999999999999998,,0.14364428628202044,0.027638325086254422,0.007097817720142284,4.8285924787874785,-19.70661239021537,0.5331713794266205,0.0009277126550740892,-0.2380528062176004,0.26563851861346094,0.09058796273188893,5.315613559840386,-361.12418608457637,490.1557420691108,0.01036652400658841,-2.1241807384988536,-0.77068467149033,-0.2174203695882183,0.0852184767664659,0.15688114543268325,0.22169081489750464,0.4787738893313871,0.3314919379400322,-0.035002,-0.05374132392153893,0.8223833442313114,0.7711976287225714,0.39783566794829617,-0.113211835746711,-0.04902791083644757,-0.03699708978921508,-0.1171870032126629,-0.02887644280153895
3,508,dark,0.5110917139368385,0.319158683430337,415.0887307285465,0.10244045674445867,-1.0339940347847874,1.355343686045833,0.9999999999999998,,0.3220896965678271,-0.040502247495201545,0.011952543497017161,4.779493135991179,,,,,,,,,,,,,-0.014170865850029041,0.07751951856365039,0.08555098939533752,0.07145898934516924,0.16316980718950844,0.05770641308826799,-0.035002,0.22296284072223127,0.5751493006865604,0.4424874004437955,0.19702542743078735,-0.049218598068856124,-0.10443712053054581,-0.17034884609556186,-0.24512781655536378,-0.14851444136751385
4,508,twilight,1.3875297093008117,0.8287034995733811,1062.4014718551675,0.6894234080825228,93.85400682329899,1.355343686045833,0.9999999999999998,,0.3220896965678271,-0.040502247495201545,0.011952543497017161,4.779493135991179,-10.987975672111874,0.3002504969365917,0.0006509387866679557,-0.15914470762449756,0.14406507941894559,,,,,,,,-0.014170865850029041,0.07751951856365039,0.08555098939533752,0.07145898934516924,0.16316980718950844,0.05770641308826799,-0.035002,0.22296284072223127,0.5751493006865604,0.4424874004437955,0.19702542743078735,-0.049218598068856124,-0.10443712053054581,-0.17034884609556186,-0.24512781655536378,-0.14851444136751385
5,508,moon,1.5412837263114594,0.7835762797541004,4972.719629875385,0.6145988913453696,-0.8583605404476662,1.355343686045833,0.9999999999999998,,0.3220896965678271,-0.040502247495201545,0.011952543497017161,4.779493135991179,-10.987975672111874,0.3002504969365917,0.0006509387866679557,-0.15914470762449756,0.14406507941894559,0.03615178699670189,2.2826089972917747,-171.99294772025755,227.74718466670626,0.0046009316686131466,-0.9524170262564756,-1.1783838598465186,-0.014170865850029041,0.07751951856365039,0.08555098939533752,0.07145898934516924,0.16316980718950844,0.05770641308826799,-0.035002,0.22296284072223127,0.5751493006865604,0.4424874004437955,0.19702542743078735,-0.049218598068856124,-0.10443712053054581,-0.17034884609556186,-0.24512781655536378,-0.14851444136751385
6,580,dark,0.8257162008094621,0.5657852082279781,1304.4600750370314,0.3219299296735023,-1.100115237788752,2.308841571361685,0.9999999999999998,,0.33377249391085434,-0.061437074149034654,0.013937333042106278,4.778183849178602,,,,,,,,,,,,,-0.3868567597740979,-0.22154105373265895,-0.0496410607110528,-0.18940805534143654,-0.2972907894298218,-0.40494102357456213,-0.035002,-0.266413357916841,0.5830916250603814,0.8393320338973467,0.6308595370083411,0.008620742151319999,0.0366318489716046,-0.001389003297663636,0.13310377566133133,0.4535358925049818
7,580,twilight,1.2608863951405023,0.8694537718972037,1168.6984910989004,0.758895124090195,39.91104549721459,2.308841571361685,0.9999999999999998,,0.33377249391085434,-0.061437074149034654,0.013937333042106278,4.778183849178602,-4.399934456682163,0.12176166463632737,0.0005033727887943022,-0.12616648296306768,0.13936764675735616,,,,,,,,-0.3868567597740979,-0.22154105373265895,-0.0496410607110528,-0.18940805534143654,-0.2972907894298218,-0.40494102357456213,-0.035002,-0.266413357916841,0.5830916250603814,0.8393320338973467,0.6308595370083411,0.008620742151319999,0.0366318489716046,-0.001389003297663636,0.13310377566133133,0.4535358925049818
8,580,moon,1.3619032681384906,0.7876193726777536,5024.169588810653,0.6209578035855461,-0.9695670092184397,2.308841571361685,0.9999999999999998,,0.33377249391085434,-0.061437074149034654,0.013937333042106278,4.778183849178602,-4.399934456682163,0.12176166463632737,0.0005033727887943022,-0.12616648296306768,0.13936764675735616,0.013869377418228235,0.8595084208186026,-64.58263319460876,88.48686050451305,0.0019397578196001762,-0.4043101922638803,-1.6400032995490532,-0.3868567597740979,-0.22154105373265895,-0.0496410607110528,-0.18940805534143654,-0.2972907894298218,-0.40494102357456213,-0.035002,-0.266413357916841,0.5830916250603814,0.8393320338973467,0.6308595370083411,0.008620742151319999,0.0366318489716046,-0.001389003297663636,0.13310377566133133,0.4535358925049818
9,569,dark,0.7438306895566043,0.47569058151577404,922.0972320719959,0.22756595065942642,-0.7956245039612173,1.7893356389529513,0.9999999999999998,,0.3568378478034811,-0.04853214726246476,0.012265366675162698,4.734193718364974,,,,,,,,,,,,,-0.3563013030964199,-0.21046467889958004,-0.058913679465060306,-0.1680158094895198,-0.27240696579619683,-0.37276375619663926,-0.035002,-0.13141581049545334,0.610201007985461,0.8002959772936994,0.5674166079972539,-0.019375045016781743,-0.024938308020605846,-0.06572225164963125,0.03964964470767881,0.3159622480077302
